input_id,model,layer,category,measured_entropy,sae_sparsity_metric,timestamp
adversarial_ambiguous_030,google/gemma-2-2b,12,adversarial_ambiguous,1.619,0.799,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_030,google/gemma-2-2b,13,adversarial_ambiguous,1.629,0.794,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_030,google/gemma-2-2b,14,adversarial_ambiguous,1.639,0.789,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_031,google/gemma-2-2b,11,adversarial_ambiguous,1.538,0.783,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_031,google/gemma-2-2b,12,adversarial_ambiguous,1.548,0.778,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_031,google/gemma-2-2b,13,adversarial_ambiguous,1.558,0.773,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_031,google/gemma-2-2b,14,adversarial_ambiguous,1.568,0.768,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_032,google/gemma-2-2b,11,adversarial_ambiguous,1.551,0.796,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_032,google/gemma-2-2b,12,adversarial_ambiguous,1.561,0.791,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_032,google/gemma-2-2b,13,adversarial_ambiguous,1.571,0.786,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_032,google/gemma-2-2b,14,adversarial_ambiguous,1.581,0.781,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_033,google/gemma-2-2b,11,adversarial_ambiguous,1.596,0.791,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_033,google/gemma-2-2b,12,adversarial_ambiguous,1.606,0.786,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_033,google/gemma-2-2b,13,adversarial_ambiguous,1.616,0.781,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_033,google/gemma-2-2b,14,adversarial_ambiguous,1.626,0.776,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_034,google/gemma-2-2b,11,adversarial_ambiguous,1.518,0.763,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_034,google/gemma-2-2b,12,adversarial_ambiguous,1.528,0.758,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_034,google/gemma-2-2b,13,adversarial_ambiguous,1.538,0.753,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_034,google/gemma-2-2b,14,adversarial_ambiguous,1.548,0.748,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_035,google/gemma-2-2b,11,adversarial_ambiguous,1.554,0.799,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_035,google/gemma-2-2b,12,adversarial_ambiguous,1.564,0.794,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_035,google/gemma-2-2b,13,adversarial_ambiguous,1.574,0.789,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_035,google/gemma-2-2b,14,adversarial_ambiguous,1.584,0.784,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_036,google/gemma-2-2b,11,adversarial_ambiguous,1.566,0.761,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_036,google/gemma-2-2b,12,adversarial_ambiguous,1.576,0.756,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_036,google/gemma-2-2b,13,adversarial_ambiguous,1.586,0.751,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_036,google/gemma-2-2b,14,adversarial_ambiguous,1.596,0.746,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_037,google/gemma-2-2b,11,adversarial_ambiguous,1.559,0.804,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_037,google/gemma-2-2b,12,adversarial_ambiguous,1.569,0.799,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_037,google/gemma-2-2b,13,adversarial_ambiguous,1.579,0.794,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_037,google/gemma-2-2b,14,adversarial_ambiguous,1.589,0.789,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_038,google/gemma-2-2b,11,adversarial_ambiguous,1.547,0.792,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_038,google/gemma-2-2b,12,adversarial_ambiguous,1.557,0.787,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_038,google/gemma-2-2b,13,adversarial_ambiguous,1.567,0.782,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_038,google/gemma-2-2b,14,adversarial_ambiguous,1.577,0.777,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_039,google/gemma-2-2b,11,adversarial_ambiguous,1.554,0.799,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_039,google/gemma-2-2b,12,adversarial_ambiguous,1.564,0.794,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_039,google/gemma-2-2b,13,adversarial_ambiguous,1.574,0.789,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_039,google/gemma-2-2b,14,adversarial_ambiguous,1.584,0.784,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_040,google/gemma-2-2b,11,adversarial_ambiguous,1.607,0.802,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_040,google/gemma-2-2b,12,adversarial_ambiguous,1.617,0.797,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_040,google/gemma-2-2b,13,adversarial_ambiguous,1.627,0.792,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_040,google/gemma-2-2b,14,adversarial_ambiguous,1.637,0.787,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_041,google/gemma-2-2b,11,adversarial_ambiguous,1.595,0.79,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_041,google/gemma-2-2b,12,adversarial_ambiguous,1.605,0.785,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_041,google/gemma-2-2b,13,adversarial_ambiguous,1.615,0.78,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_041,google/gemma-2-2b,14,adversarial_ambiguous,1.625,0.775,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_042,google/gemma-2-2b,11,adversarial_ambiguous,1.58,0.775,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_042,google/gemma-2-2b,12,adversarial_ambiguous,1.59,0.77,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_042,google/gemma-2-2b,13,adversarial_ambiguous,1.6,0.765,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_042,google/gemma-2-2b,14,adversarial_ambiguous,1.61,0.76,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_043,google/gemma-2-2b,11,adversarial_ambiguous,1.545,0.79,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_043,google/gemma-2-2b,12,adversarial_ambiguous,1.555,0.785,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_043,google/gemma-2-2b,13,adversarial_ambiguous,1.565,0.78,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_043,google/gemma-2-2b,14,adversarial_ambiguous,1.575,0.775,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_044,google/gemma-2-2b,11,adversarial_ambiguous,1.534,0.779,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_044,google/gemma-2-2b,12,adversarial_ambiguous,1.544,0.774,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_044,google/gemma-2-2b,13,adversarial_ambiguous,1.554,0.769,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_044,google/gemma-2-2b,14,adversarial_ambiguous,1.564,0.764,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_045,google/gemma-2-2b,11,adversarial_ambiguous,1.58,0.775,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_045,google/gemma-2-2b,12,adversarial_ambiguous,1.59,0.77,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_045,google/gemma-2-2b,13,adversarial_ambiguous,1.6,0.765,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_045,google/gemma-2-2b,14,adversarial_ambiguous,1.61,0.76,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_046,google/gemma-2-2b,11,adversarial_ambiguous,1.522,0.767,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_046,google/gemma-2-2b,12,adversarial_ambiguous,1.532,0.762,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_046,google/gemma-2-2b,13,adversarial_ambiguous,1.542,0.757,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_046,google/gemma-2-2b,14,adversarial_ambiguous,1.552,0.752,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_047,google/gemma-2-2b,11,adversarial_ambiguous,1.589,0.784,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_047,google/gemma-2-2b,12,adversarial_ambiguous,1.599,0.779,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_047,google/gemma-2-2b,13,adversarial_ambiguous,1.609,0.774,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_047,google/gemma-2-2b,14,adversarial_ambiguous,1.619,0.769,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_048,google/gemma-2-2b,11,adversarial_ambiguous,1.521,0.766,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_048,google/gemma-2-2b,12,adversarial_ambiguous,1.531,0.761,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_048,google/gemma-2-2b,13,adversarial_ambiguous,1.541,0.756,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_048,google/gemma-2-2b,14,adversarial_ambiguous,1.551,0.751,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_049,google/gemma-2-2b,11,adversarial_ambiguous,1.581,0.776,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_049,google/gemma-2-2b,12,adversarial_ambiguous,1.591,0.771,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_049,google/gemma-2-2b,13,adversarial_ambiguous,1.601,0.766,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_049,google/gemma-2-2b,14,adversarial_ambiguous,1.611,0.761,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_050,google/gemma-2-2b,11,adversarial_ambiguous,1.608,0.803,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_050,google/gemma-2-2b,12,adversarial_ambiguous,1.618,0.798,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_050,google/gemma-2-2b,13,adversarial_ambiguous,1.628,0.793,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_050,google/gemma-2-2b,14,adversarial_ambiguous,1.638,0.788,2026-08-09T09:20:11.239049+00:00
constrained_factual_001,gpt2,5,constrained_factual,0.431,0.864,2026-08-09T09:20:11.267455+00:00
constrained_factual_001,gpt2,6,constrained_factual,0.441,0.859,2026-08-09T09:20:11.267455+00:00
constrained_factual_001,gpt2,7,constrained_factual,0.451,0.854,2026-08-09T09:20:11.267455+00:00
constrained_factual_001,gpt2,8,constrained_factual,0.461,0.849,2026-08-09T09:20:11.267455+00:00
constrained_factual_002,gpt2,5,constrained_factual,0.418,0.877,2026-08-09T09:20:11.267455+00:00
constrained_factual_002,gpt2,6,constrained_factual,0.428,0.872,2026-08-09T09:20:11.267455+00:00
constrained_factual_002,gpt2,7,constrained_factual,0.438,0.867,2026-08-09T09:20:11.267455+00:00
constrained_factual_002,gpt2,8,constrained_factual,0.448,0.862,2026-08-09T09:20:11.267455+00:00
constrained_factual_003,gpt2,5,constrained_factual,0.458,0.887,2026-08-09T09:20:11.267455+00:00
constrained_factual_003,gpt2,6,constrained_factual,0.468,0.882,2026-08-09T09:20:11.267455+00:00
constrained_factual_003,gpt2,7,constrained_factual,0.478,0.877,2026-08-09T09:20:11.267455+00:00
constrained_factual_003,gpt2,8,constrained_factual,0.488,0.872,2026-08-09T09:20:11.267455+00:00
constrained_factual_004,gpt2,5,constrained_factual,0.416,0.879,2026-08-09T09:20:11.267455+00:00
constrained_factual_004,gpt2,6,constrained_factual,0.426,0.874,2026-08-09T09:20:11.267455+00:00
constrained_factual_004,gpt2,7,constrained_factual,0.436,0.869,2026-08-09T09:20:11.267455+00:00
constrained_factual_004,gpt2,8,constrained_factual,0.446,0.864,2026-08-09T09:20:11.267455+00:00
constrained_factual_005,gpt2,5,constrained_factual,0.426,0.869,2026-08-09T09:20:11.267455+00:00
constrained_factual_005,gpt2,6,constrained_factual,0.436,0.864,2026-08-09T09:20:11.267455+00:00
constrained_factual_005,gpt2,7,constrained_factual,0.446,0.859,2026-08-09T09:20:11.267455+00:00
constrained_factual_005,gpt2,8,constrained_factual,0.456,0.854,2026-08-09T09:20:11.267455+00:00
constrained_factual_006,gpt2,5,constrained_factual,0.45,0.895,2026-08-09T09:20:11.267455+00:00
constrained_factual_006,gpt2,6,constrained_factual,0.46,0.89,2026-08-09T09:20:11.267455+00:00
constrained_factual_006,gpt2,7,constrained_factual,0.47,0.885,2026-08-09T09:20:11.267455+00:00
constrained_factual_006,gpt2,8,constrained_factual,0.48,0.88,2026-08-09T09:20:11.267455+00:00
constrained_factual_007,gpt2,5,constrained_factual,0.467,0.878,2026-08-09T09:20:11.267455+00:00
constrained_factual_007,gpt2,6,constrained_factual,0.477,0.873,2026-08-09T09:20:11.267455+00:00
constrained_factual_007,gpt2,7,constrained_factual,0.487,0.868,2026-08-09T09:20:11.267455+00:00
constrained_factual_007,gpt2,8,constrained_factual,0.497,0.863,2026-08-09T09:20:11.267455+00:00
constrained_factual_008,gpt2,5,constrained_factual,0.445,0.85,2026-08-09T09:20:11.267455+00:00
constrained_factual_008,gpt2,6,constrained_factual,0.455,0.845,2026-08-09T09:20:11.267455+00:00
constrained_factual_008,gpt2,7,constrained_factual,0.465,0.84,2026-08-09T09:20:11.267455+00:00
constrained_factual_008,gpt2,8,constrained_factual,0.475,0.835,2026-08-09T09:20:11.267455+00:00
constrained_factual_009,gpt2,5,constrained_factual,0.479,0.866,2026-08-09T09:20:11.267455+00:00
constrained_factual_009,gpt2,6,constrained_factual,0.489,0.861,2026-08-09T09:20:11.267455+00:00
constrained_factual_009,gpt2,7,constrained_factual,0.499,0.856,2026-08-09T09:20:11.267455+00:00
constrained_factual_009,gpt2,8,constrained_factual,0.509,0.851,2026-08-09T09:20:11.267455+00:00
constrained_factual_010,gpt2,5,constrained_factual,0.423,0.872,2026-08-09T09:20:11.267455+00:00
constrained_factual_010,gpt2,6,constrained_factual,0.433,0.867,2026-08-09T09:20:11.267455+00:00
constrained_factual_010,gpt2,7,constrained_factual,0.443,0.862,2026-08-09T09:20:11.267455+00:00
constrained_factual_010,gpt2,8,constrained_factual,0.453,0.857,2026-08-09T09:20:11.267455+00:00
constrained_factual_011,gpt2,5,constrained_factual,0.421,0.874,2026-08-09T09:20:11.267455+00:00
constrained_factual_011,gpt2,6,constrained_factual,0.431,0.869,2026-08-09T09:20:11.267455+00:00
constrained_factual_011,gpt2,7,constrained_factual,0.441,0.864,2026-08-09T09:20:11.267455+00:00
constrained_factual_011,gpt2,8,constrained_factual,0.451,0.859,2026-08-09T09:20:11.267455+00:00
constrained_factual_012,gpt2,5,constrained_factual,0.42,0.875,2026-08-09T09:20:11.267455+00:00
constrained_factual_012,gpt2,6,constrained_factual,0.43,0.87,2026-08-09T09:20:11.267455+00:00
constrained_factual_012,gpt2,7,constrained_factual,0.44,0.865,2026-08-09T09:20:11.267455+00:00
constrained_factual_012,gpt2,8,constrained_factual,0.45,0.86,2026-08-09T09:20:11.267455+00:00
constrained_factual_013,gpt2,5,constrained_factual,0.455,0.89,2026-08-09T09:20:11.267455+00:00
constrained_factual_013,gpt2,6,constrained_factual,0.465,0.885,2026-08-09T09:20:11.267455+00:00
constrained_factual_013,gpt2,7,constrained_factual,0.475,0.88,2026-08-09T09:20:11.267455+00:00
constrained_factual_013,gpt2,8,constrained_factual,0.485,0.875,2026-08-09T09:20:11.267455+00:00
constrained_factual_014,gpt2,5,constrained_factual,0.479,0.866,2026-08-09T09:20:11.267455+00:00
constrained_factual_014,gpt2,6,constrained_factual,0.489,0.861,2026-08-09T09:20:11.267455+00:00
constrained_factual_014,gpt2,7,constrained_factual,0.499,0.856,2026-08-09T09:20:11.267455+00:00
constrained_factual_014,gpt2,8,constrained_factual,0.509,0.851,2026-08-09T09:20:11.267455+00:00
constrained_factual_015,gpt2,5,constrained_factual,0.419,0.876,2026-08-09T09:20:11.267455+00:00
constrained_factual_015,gpt2,6,constrained_factual,0.429,0.871,2026-08-09T09:20:11.267455+00:00
constrained_factual_015,gpt2,7,constrained_factual,0.439,0.866,2026-08-09T09:20:11.267455+00:00
constrained_factual_015,gpt2,8,constrained_factual,0.449,0.861,2026-08-09T09:20:11.267455+00:00
constrained_factual_016,gpt2,5,constrained_factual,0.452,0.893,2026-08-09T09:20:11.267455+00:00
constrained_factual_016,gpt2,6,constrained_factual,0.462,0.888,2026-08-09T09:20:11.267455+00:00
constrained_factual_016,gpt2,7,constrained_factual,0.472,0.883,2026-08-09T09:20:11.267455+00:00
constrained_factual_016,gpt2,8,constrained_factual,0.482,0.878,2026-08-09T09:20:11.267455+00:00
constrained_factual_017,gpt2,5,constrained_factual,0.428,0.867,2026-08-09T09:20:11.267455+00:00
constrained_factual_017,gpt2,6,constrained_factual,0.438,0.862,2026-08-09T09:20:11.267455+00:00
constrained_factual_017,gpt2,7,constrained_factual,0.448,0.857,2026-08-09T09:20:11.267455+00:00
constrained_factual_017,gpt2,8,constrained_factual,0.458,0.852,2026-08-09T09:20:11.267455+00:00
constrained_factual_018,gpt2,5,constrained_factual,0.414,0.881,2026-08-09T09:20:11.267455+00:00
constrained_factual_018,gpt2,6,constrained_factual,0.424,0.876,2026-08-09T09:20:11.267455+00:00
constrained_factual_018,gpt2,7,constrained_factual,0.434,0.871,2026-08-09T09:20:11.267455+00:00
constrained_factual_018,gpt2,8,constrained_factual,0.444,0.866,2026-08-09T09:20:11.267455+00:00
constrained_factual_019,gpt2,5,constrained_factual,0.473,0.872,2026-08-09T09:20:11.267455+00:00
constrained_factual_019,gpt2,6,constrained_factual,0.483,0.867,2026-08-09T09:20:11.267455+00:00
constrained_factual_019,gpt2,7,constrained_factual,0.493,0.862,2026-08-09T09:20:11.267455+00:00
constrained_factual_019,gpt2,8,constrained_factual,0.503,0.857,2026-08-09T09:20:11.267455+00:00
constrained_factual_020,gpt2,5,constrained_factual,0.465,0.88,2026-08-09T09:20:11.267455+00:00
constrained_factual_020,gpt2,6,constrained_factual,0.475,0.875,2026-08-09T09:20:11.267455+00:00
constrained_factual_020,gpt2,7,constrained_factual,0.485,0.87,2026-08-09T09:20:11.267455+00:00
constrained_factual_020,gpt2,8,constrained_factual,0.495,0.865,2026-08-09T09:20:11.267455+00:00
constrained_factual_021,gpt2,5,constrained_factual,0.491,0.854,2026-08-09T09:20:11.267455+00:00
constrained_factual_021,gpt2,6,constrained_factual,0.501,0.849,2026-08-09T09:20:11.267455+00:00
constrained_factual_021,gpt2,7,constrained_factual,0.511,0.844,2026-08-09T09:20:11.267455+00:00
constrained_factual_021,gpt2,8,constrained_factual,0.521,0.839,2026-08-09T09:20:11.267455+00:00
constrained_factual_022,gpt2,5,constrained_factual,0.498,0.847,2026-08-09T09:20:11.267455+00:00
constrained_factual_022,gpt2,6,constrained_factual,0.508,0.842,2026-08-09T09:20:11.267455+00:00
constrained_factual_022,gpt2,7,constrained_factual,0.518,0.837,2026-08-09T09:20:11.267455+00:00
constrained_factual_022,gpt2,8,constrained_factual,0.528,0.832,2026-08-09T09:20:11.267455+00:00
constrained_factual_023,gpt2,5,constrained_factual,0.498,0.847,2026-08-09T09:20:11.267455+00:00
constrained_factual_023,gpt2,6,constrained_factual,0.508,0.842,2026-08-09T09:20:11.267455+00:00
constrained_factual_023,gpt2,7,constrained_factual,0.518,0.837,2026-08-09T09:20:11.267455+00:00
constrained_factual_023,gpt2,8,constrained_factual,0.528,0.832,2026-08-09T09:20:11.267455+00:00
constrained_factual_024,gpt2,5,constrained_factual,0.415,0.88,2026-08-09T09:20:11.267455+00:00
constrained_factual_024,gpt2,6,constrained_factual,0.425,0.875,2026-08-09T09:20:11.267455+00:00
constrained_factual_024,gpt2,7,constrained_factual,0.435,0.87,2026-08-09T09:20:11.267455+00:00
constrained_factual_024,gpt2,8,constrained_factual,0.445,0.865,2026-08-09T09:20:11.267455+00:00
constrained_factual_025,gpt2,5,constrained_factual,0.422,0.873,2026-08-09T09:20:11.267455+00:00
constrained_factual_025,gpt2,6,constrained_factual,0.432,0.868,2026-08-09T09:20:11.267455+00:00
constrained_factual_025,gpt2,7,constrained_factual,0.442,0.863,2026-08-09T09:20:11.267455+00:00
constrained_factual_025,gpt2,8,constrained_factual,0.452,0.858,2026-08-09T09:20:11.267455+00:00
constrained_factual_026,gpt2,5,constrained_factual,0.435,0.86,2026-08-09T09:20:11.267455+00:00
constrained_factual_026,gpt2,6,constrained_factual,0.445,0.855,2026-08-09T09:20:11.267455+00:00
constrained_factual_026,gpt2,7,constrained_factual,0.455,0.85,2026-08-09T09:20:11.267455+00:00
constrained_factual_026,gpt2,8,constrained_factual,0.465,0.845,2026-08-09T09:20:11.267455+00:00
constrained_factual_027,gpt2,5,constrained_factual,0.442,0.853,2026-08-09T09:20:11.267455+00:00
constrained_factual_027,gpt2,6,constrained_factual,0.452,0.848,2026-08-09T09:20:11.267455+00:00
constrained_factual_027,gpt2,7,constrained_factual,0.462,0.843,2026-08-09T09:20:11.267455+00:00
constrained_factual_027,gpt2,8,constrained_factual,0.472,0.838,2026-08-09T09:20:11.267455+00:00
constrained_factual_028,gpt2,5,constrained_factual,0.498,0.847,2026-08-09T09:20:11.267455+00:00
constrained_factual_028,gpt2,6,constrained_factual,0.508,0.842,2026-08-09T09:20:11.267455+00:00
constrained_factual_028,gpt2,7,constrained_factual,0.518,0.837,2026-08-09T09:20:11.267455+00:00
constrained_factual_028,gpt2,8,constrained_factual,0.528,0.832,2026-08-09T09:20:11.267455+00:00
constrained_factual_029,gpt2,5,constrained_factual,0.462,0.883,2026-08-09T09:20:11.267455+00:00
constrained_factual_029,gpt2,6,constrained_factual,0.472,0.878,2026-08-09T09:20:11.267455+00:00
constrained_factual_029,gpt2,7,constrained_factual,0.482,0.873,2026-08-09T09:20:11.267455+00:00
constrained_factual_029,gpt2,8,constrained_factual,0.492,0.868,2026-08-09T09:20:11.267455+00:00
constrained_factual_030,gpt2,5,constrained_factual,0.483,0.862,2026-08-09T09:20:11.267455+00:00
constrained_factual_030,gpt2,6,constrained_factual,0.493,0.857,2026-08-09T09:20:11.267455+00:00
constrained_factual_030,gpt2,7,constrained_factual,0.503,0.852,2026-08-09T09:20:11.267455+00:00
constrained_factual_030,gpt2,8,constrained_factual,0.513,0.847,2026-08-09T09:20:11.267455+00:00
constrained_factual_031,gpt2,5,constrained_factual,0.474,0.871,2026-08-09T09:20:11.267455+00:00
constrained_factual_031,gpt2,6,constrained_factual,0.484,0.866,2026-08-09T09:20:11.267455+00:00
constrained_factual_031,gpt2,7,constrained_factual,0.494,0.861,2026-08-09T09:20:11.267455+00:00
constrained_factual_031,gpt2,8,constrained_factual,0.504,0.856,2026-08-09T09:20:11.267455+00:00
constrained_factual_032,gpt2,5,constrained_factual,0.451,0.894,2026-08-09T09:20:11.267455+00:00
constrained_factual_032,gpt2,6,constrained_factual,0.461,0.889,2026-08-09T09:20:11.267455+00:00
constrained_factual_032,gpt2,7,constrained_factual,0.471,0.884,2026-08-09T09:20:11.267455+00:00
constrained_factual_032,gpt2,8,constrained_factual,0.481,0.879,2026-08-09T09:20:11.267455+00:00
constrained_factual_033,gpt2,5,constrained_factual,0.43,0.865,2026-08-09T09:20:11.267455+00:00
constrained_factual_033,gpt2,6,constrained_factual,0.44,0.86,2026-08-09T09:20:11.267455+00:00
constrained_factual_033,gpt2,7,constrained_factual,0.45,0.855,2026-08-09T09:20:11.267455+00:00
constrained_factual_033,gpt2,8,constrained_factual,0.46,0.85,2026-08-09T09:20:11.267455+00:00
constrained_factual_034,gpt2,5,constrained_factual,0.487,0.858,2026-08-09T09:20:11.267455+00:00
constrained_factual_034,gpt2,6,constrained_factual,0.497,0.853,2026-08-09T09:20:11.267455+00:00
constrained_factual_034,gpt2,7,constrained_factual,0.507,0.848,2026-08-09T09:20:11.267455+00:00
constrained_factual_034,gpt2,8,constrained_factual,0.517,0.843,2026-08-09T09:20:11.267455+00:00
constrained_factual_035,gpt2,5,constrained_factual,0.42,0.875,2026-08-09T09:20:11.267455+00:00
constrained_factual_035,gpt2,6,constrained_factual,0.43,0.87,2026-08-09T09:20:11.267455+00:00
constrained_factual_035,gpt2,7,constrained_factual,0.44,0.865,2026-08-09T09:20:11.267455+00:00
constrained_factual_035,gpt2,8,constrained_factual,0.45,0.86,2026-08-09T09:20:11.267455+00:00
constrained_factual_036,gpt2,5,constrained_factual,0.417,0.878,2026-08-09T09:20:11.267455+00:00
constrained_factual_036,gpt2,6,constrained_factual,0.427,0.873,2026-08-09T09:20:11.267455+00:00
constrained_factual_036,gpt2,7,constrained_factual,0.437,0.868,2026-08-09T09:20:11.267455+00:00
constrained_factual_036,gpt2,8,constrained_factual,0.447,0.863,2026-08-09T09:20:11.267455+00:00
constrained_factual_037,gpt2,5,constrained_factual,0.479,0.866,2026-08-09T09:20:11.267455+00:00
constrained_factual_037,gpt2,6,constrained_factual,0.489,0.861,2026-08-09T09:20:11.267455+00:00
constrained_factual_037,gpt2,7,constrained_factual,0.499,0.856,2026-08-09T09:20:11.267455+00:00
constrained_factual_037,gpt2,8,constrained_factual,0.509,0.851,2026-08-09T09:20:11.267455+00:00
constrained_factual_038,gpt2,5,constrained_factual,0.415,0.88,2026-08-09T09:20:11.267455+00:00
constrained_factual_038,gpt2,6,constrained_factual,0.425,0.875,2026-08-09T09:20:11.267455+00:00
constrained_factual_038,gpt2,7,constrained_factual,0.435,0.87,2026-08-09T09:20:11.267455+00:00
constrained_factual_038,gpt2,8,constrained_factual,0.445,0.865,2026-08-09T09:20:11.267455+00:00
constrained_factual_039,gpt2,5,constrained_factual,0.451,0.894,2026-08-09T09:20:11.267455+00:00
constrained_factual_039,gpt2,6,constrained_factual,0.461,0.889,2026-08-09T09:20:11.267455+00:00
constrained_factual_039,gpt2,7,constrained_factual,0.471,0.884,2026-08-09T09:20:11.267455+00:00
constrained_factual_039,gpt2,8,constrained_factual,0.481,0.879,2026-08-09T09:20:11.267455+00:00
constrained_factual_040,gpt2,5,constrained_factual,0.463,0.882,2026-08-09T09:20:11.267455+00:00
constrained_factual_040,gpt2,6,constrained_factual,0.473,0.877,2026-08-09T09:20:11.267455+00:00
constrained_factual_040,gpt2,7,constrained_factual,0.483,0.872,2026-08-09T09:20:11.267455+00:00
constrained_factual_040,gpt2,8,constrained_factual,0.493,0.867,2026-08-09T09:20:11.267455+00:00
constrained_factual_041,gpt2,5,constrained_factual,0.475,0.87,2026-08-09T09:20:11.267455+00:00
constrained_factual_041,gpt2,6,constrained_factual,0.485,0.865,2026-08-09T09:20:11.267455+00:00
constrained_factual_041,gpt2,7,constrained_factual,0.495,0.86,2026-08-09T09:20:11.267455+00:00
constrained_factual_041,gpt2,8,constrained_factual,0.505,0.855,2026-08-09T09:20:11.267455+00:00
constrained_factual_042,gpt2,5,constrained_factual,0.425,0.87,2026-08-09T09:20:11.267455+00:00
constrained_factual_042,gpt2,6,constrained_factual,0.435,0.865,2026-08-09T09:20:11.267455+00:00
constrained_factual_042,gpt2,7,constrained_factual,0.445,0.86,2026-08-09T09:20:11.267455+00:00
constrained_factual_042,gpt2,8,constrained_factual,0.455,0.855,2026-08-09T09:20:11.267455+00:00
